question,answer,solution
"구간 \([0, 2]\)에서 정의된 두 함수 \(f\)와 \(\alpha\)가 다음과 같을 때, \(f\)는 \(\alpha\)에 관하여 Riemann-Stieltjes 적분가능함을 보이고, RS-적분 \(\int_{0}^{2}f d\alpha\)의 값을 구하시오.
\[ 
f(x) = 
\begin{cases} 
x, & 0 \leq x < 1 \\ 
2x, & 1 \leq x \leq 2 
\end{cases} 
\]
\[
\alpha(x) = 
\begin{cases} 
1, & 0 \leq x \leq 1 \\
2, & 1 < x \leq 2 
\end{cases} 
\]",2,"user
\[ \int_{0}^{2} f d\alpha \]
함수 f는 \(\alpha\)에 대해 둘 다 Riemann-Stieltjes 적분가능함을 보이고, Riemann-Stieltjes 적분 \(\int_{0}^{2} f d\alpha\)의 값이 4인 경우의 수를 세는 함수를 구하시오.
\[
f(x) = 
\begin{cases} 
x, & 0 \leq x < 1 \\ 
2x, & 1 \leq x \leq 2 
\end{cases}
\]
\[
\alpha(x) = 
\begin{cases} 
1, & 0 \leq x \leq 1 \\ 
2, & 1 < x \leq 2 
\end{cases}
\]
$\boxed{?}$"
"좌표평면의 영역 \(D=\{(x, y) \in \mathbb{R}^2 | 0 \leq x \leq 4, 0 \leq y \leq 4, x+y \leq 4\}\) 에서 함수 \(f(x, y) = 4x - 2xy + y^2\)의 최댓값과 최솟값의 합을 구하시오.",16,"



"
"다음과 같이 정의된 함수 \( f : \mathbb{R}^2 \rightarrow \mathbb{R} \) 가 \( (0, 0) \) 에서 연속이 되도록 하는 자연수 \( n \) 의 최소값을 구하시오.

\[ 
f(x, y) = 
\begin{cases} 
\frac{x^n y^n}{x^{30} + y^{30}}, & (x, y) \neq (0, 0) \\ 
0, & (x, y) = (0, 0) 
\end{cases} 
\]",16,"



"
"아래와 같이 정의된 수열 \(\{x_n\}\)은 유계인 증가수열임을 보이고, \[\lim_{n \to \infty} x_n\]의 값을 구하시오.
(단, \(x_n\)은 실수이고 \(x^k_n = (x_n)^k\)이다.) 
\(\left\{\begin{array}{l}x_1=3 \\ x^3_{n+1} = 6x^2_n - 8x_n\end{array}\right.\)",4,"



"
수열 \(\left\{ (-1)^n \left(1 + \frac{1}{n} \right) \right\}\)의 상극한(limit superior)을 구하십시오.,1,"



"
"\( f(0) = f'(0) = 0 \)인 함수 \( f : \mathbb{R} \rightarrow \mathbb{R} \)에 대하여 함수 \( g \)를

\[ 
g(x) = 
\begin{cases} 
f(x) \cos \left( \frac{1}{x^2} \right), & x \neq 0 \\
0, & x = 0 
\end{cases} 
\]

이라 하자. \( g'(0) \)의 값을 구하시오.",0,"



"
테일러급수를 이용하여 무한급수  \(1 + 2 + \frac{2^2}{2!} + \frac{2^3}{3!} + \cdots + \frac{2^n}{n!} + \cdots\) 의 합을 구하시오.,e^2,"



"
"정적분을 이용하여 극한값

\[
\lim_{{n \to \infty}} \frac{\sqrt{n+1} + \sqrt{n+2} + \cdots + \sqrt{2n}}{\sqrt{1} + \sqrt{2} + \cdots + \sqrt{n}}
\]

의 값의 상수항을 구하시오.",-1,"



"
"\( x \neq 0 \)인 모든 실수에서 정의된 함수

\[ f(x) = \lim_{n \to \infty} \sum_{k=1}^{n} \frac{1}{kx^2+2n} \]

에 대하여 \(\lim_{x \to 0} f(x)\)의 값을 구하시오.",\frac{1}{2},"



"
"함수 \( f : \mathbb{R} \rightarrow \mathbb{R} \)를

\( f(x) = \int_{1+2x}^{1-2x} (1-t^3 \sqrt{1+3t^2})dt \)

로 정의할 때, \( f'(0) \)의 값을 구하시오.",4,"



"
"폐구간 \([1, 2]\)에서 정의된 실함수 \(f(x)\)의 도함수 \(f'(x)\)는 연속이고, \(f(1)=f(2)=0\), \(\int_{1}^{2} f^{2}(x)dx=2\)일 때, \(\int_{1}^{2} xf(x)f'(x)dx\)의 값을 구하시오.",-1,"



"
\(\int_{e}^{\infty} \frac{1}{x(\log x)^{4}} dx\)의 값을 구하시오.,\frac{1}{3},"



"
"이차함수 \( f(x) = \frac{1}{2}(x-10)^2 \)과 양의 정수 \( n \)에 대하여 \( a_n \)을 특이적분(이상적분, improper integral) \( \int^{\infty}_{1} (f(n))^t dt \)의 수렴 또는 발산에 따라 다음과 같이 정의하자.

\[
a_n = \begin{cases} 
\int^{\infty}_{1} (f(n))^t dt, & \int^{\infty}_{1} (f(n))^t dt \text{ 가 수렴} \\
0, & \int^{\infty}_{1} (f(n))^t dt \text{ 가 발산}
\end{cases}
\]

\(\sum_{n=1}^{\infty} a_n\)의 분자를 구하시오.",1,"


ARRIERE"
\[\lim_{n \to \infty} \int_{0}^{1} n^2 x e^{-2nx}dx\]의 값을 구하시오.,\frac{1}{4},"



"
"다음 함수열 \(\{f_n\}\) 중에서

\[
\lim_{n \to \infty} \int_0^1 f_n(x) dx = \int_0^1 \lim_{n \to \infty} f_n(x) dx
\]

가 성립하지 않는 것은?

1. \(f_n(x) = nx(1-x^2)^n\)

2. \(f_n(x) = \frac{x^n}{n}\)

3. \(f_n(x) = x^n\)

4. \(f_n(x) = \frac{\sin(nx^2)}{n}\)

5. \(f_n(x) = \frac{nx}{1+n^2x^2}\)",\(f_n(x) = nx(1-x^2)^n\),"

user
To determine which of the given functions does not satisfy the condition \(\lim_{n \to \infty} \int_0^1 f_n(x) dx = \int_0^1 \lim_{n \to \infty} f_n(x) dx\), we need to evaluate both sides of the equation and compare them.

First, let's evaluate the left-hand side \(\int_0^1 f_n(x) dx\):

1. \(f_n(x) = nx(1-x^2)^n\)
   \[
   \int_0^1 f_n(x) dx = \int_0^1 nx(1-x^2)^n dx
   \]
   Let \(u = 1 - x^2\). Then \(du = -2x dx\), or \(x dx = -\frac{1}{2} du\). When \(x = 0\), \(u = 1\), and when \(x = 1\), \(u = 0\). Therefore,
   \[
   \int_0^1 f_n(x) dx = \int_1^0 nx \left(-\frac{1}{2}\right) u^{n-1} du = \frac{n}{2} \int_0^1 u^{n-1} du = \frac{n}{2} \left[ \frac{u^n}{n} \right]_0^1 = \frac{1}{2} (1 - 0) = \frac{1}{2}
   \]

2. \(\lim_{n \to \infty} f_n(x) = \lim_{n \to \infty} nx(1-x^2)^n\)
   \[
   \lim_{n \to \infty} nx(1-x^2)^n
   \]
   As \(n \to \infty\), \((1-x^2)^n \to 0\) because \((1-x^2)^n\) is a bounded function (it ranges from 0 to 1 as \(x \in [0, 1]\)). Therefore,
   \[
   \lim_{n \to \infty} nx(1-x^2)^n = \lim_{n \to \infty} nx \cdot 0 = 0
   \]

So, the left-hand side is \(\frac{1}{2}\).

Next, let's evaluate the right-hand side \(\int_0^1 \lim_{n \to \infty} f_n(x) dx\):

3. \(\lim_{n \to \infty} f_n(x) = \lim_{n \to \infty} \frac{x^n}{n}\)
   \[
   \int_0^1 \lim_{n \to \infty} \frac{x^n}{n} dx = \int_0^1 \frac{x^n}{n} dx = \frac{1}{n} \int_0^1 x^n dx = \frac{1}{n} \left[ \frac{x^{n+1}}{n+1} \right]_0^1 = \frac{1}{n} \cdot \frac{1}{n+1} = \frac{1}{n(n+1)}
   \]

4. \(\int_0^1 x^n dx = \left[ \frac{x^{n+1}}{n+1} \right]_0^1 = \frac{1}{n+1} - 0 = \frac{1}{n+1}\)

So, the right-hand side is \(\frac{1}{n(n+1)}\).

Now, we compare the left-hand side and the right-hand side:
\[
\frac{1}{2} \quad \text{and} \quad \frac{1}{n(n+1)}
\]
For large \(n\), \(\frac{1}{n(n+1)}\) is very small compared to \(\frac{1}{2}\). Therefore, \(\lim_{n \to \infty} \frac{1}{n(n+1)} = 0\).

Since \(\frac{1}{2} \neq 0\), the condition \(\lim_{n \to \infty} \int_0^1 f_n(x) dx = \int_0^1 \lim_{n \to \infty} f_n(x) dx\) does not hold for any of the given functions.

The function that does not satisfy the condition is:
\[
\boxed{5}
\]"
"자연수 \( n \)에 대하여 함수 \( f_n : [0, \infty) \rightarrow \mathbb{R} \)를

\[ f_n(x) = \max \left\{ 0, \frac{1}{n} \left( 1 - \frac{1}{n} |x - 2n|\right) \right\} \]

으로 정의할 때,

\[
\lim_{n \to \infty} \int_0^\infty f_n(x)dx + \int_0^\infty \left( \lim_{n \to \infty} f_n(x) \right) dx
\]

의 값을 구하시오. (단, \(\max(a, b)\)는 \(a\)와 \(b\) 중 작지 않은 수이다.)",1,"



"
"자연수 \( n \)에 대하여 함수 \( g_n : [0, 1] \rightarrow \mathbb{R} \)를
\[ g_n(x) = \int_0^x \{ 1 + (x - y)^n \sin^n(xy) \} dy \]
로 정의하고, \( a_n = \int_0^1 g_n(x) dx \)라 하자. 함수열 \(\{ g_n \}\)이 \([0, 1]\)에서 어떤 함수 \( g \)로 균등수렴(고른수렴, 평등수렴, uniform convergence)함을 보이고, \(\lim_{n \to \infty} a_n\)의 값을 구하시오.",\frac{1}{2},"



"
"실함수 \( f(x) \)가 폐구간 \([-1, 1]\)에서 연속일 때, 다음 중 옳은 것은? \((단, n = 0, 1, 2, \cdots)\)

1. \( \int_{-1}^{1} f(x)dx=0 \)이면 \( f(x)=0 \)이다.

2. \( \int){-1}^1 f(x)\cos xdx=0 \)이면 \( f(x)=0 \)이다.

3. \( \int_{-1}^1 f(x)\sin xdx=0 \)이면 \( f(x)=0 \)이다.

4. \( \int_{-1}^1 f(x)x^{n}dx=0 \)이면 \( f(x)=0 \)이다.",\( \int_{-1}^1 f(x)x^{n}dx=0 \)이면 \( f(x)=0 \)이다.,"



"
"음이 아닌 정수 \( n \)에 대하여 함수 \( f_n : [0, 1] \to \mathbb{R} \)를 다음과 같이 정의하자.
\[
f_0(x) = e^x, f_n(x) = \int_0^x f_{n-1}(t)dt \quad (n \geq 1)
\]

\( \sum_{n=0}^{\infty} f_n(x) \)는 \( [0,1] \)에서 고른수렴(평등수렴, 균등수렴, uniform convergence)함을 보이고, \( \sum_{n=0}^{\infty} f_n(x) \)를 구하시오.

다음 정리는 필요하면 증명 없이 사용할 수 있다.

함수 \( g(x) \)가 미분가능하면 \( \int_0^x g(t)e^{-t}dt= \[ -g(t)e^{-t} \]_0^x + \int_0^x g'(t)e^{-t}dt \) 이다.",e^x(x+1),"

user
함수 \( g(x) \)가 미분가능하다면 \( \int_0^x g(t)e^{-t}dt= \[ -g(t)e^{-t} \]_0^x + \int_0^x g'(t)e^{-t}dt \) 이다."
"자연수 \( n \)에 대하여 함수 \( f_n : \mathbb{R} \to \mathbb{R} \)를

\[
f_n(x) = \frac{8(\sin x)^{2n-1} \cos x}{1 + (\sin x)^{2n}}
\]

로 정의하자. \( a_n = \int_0^{\frac{\pi}{2}} f_n(x) \, dx \)일 때, \( \sum_{n=1}^{\infty} \frac{a_n}{n+2} \)의 값을 구하시오.",3\ln2,"



"
역급수 \(\sum_{n=1}^{\infty} \frac{n!}{n^n}(x-3)^n\)을 수렴하도록 하는 정수 \(x\)의 개수를 구하시오.,5,"



"
"자연수 \( n \)에 대하여 함수 \( f_n : [0,1] \to \mathbb{R} \)를

\[
f_n(x) = (nx)^n(1-x)^{n^2}
\]

으로 정의하고, \( f_n \)의 최댓값을 \( M_n \)이라 하자. 거듭제곱 급수 (멱급수, power series) \(\sum_{n=1}^{\infty} M_nx^n\)의 수렴반경(수렴반지름, radius of convergence)을 구하시오.",e,"



"
"집합 \(\emptyset, \{1\}, \{2\}, \{1, 2\}\)의 임의의 원소 \(A, B\)에 대하여 연산 \(\triangle\)를

\[ A \triangle B = (A \cup B) - (A \cap B) \]

로 정의할 때, \(\triangle\)에 대한 \(\{1\}\)의 역원을 구하시오.",{1},"



"
"군(group) \((\overline{\mathbb{Z}_{20}}, +)\)는 \(\overline{1}\)를 생성원(generator)으로 갖는 순환군(cyclic group)이다. \((\overline{\mathbb{Z}_{20}}, +)\)의 부분군의 개수를 구하시오. (단, 동형(isomorphic)인 것은 같은 것으로 본다.)",6,"



"
"위수(order)가 \( 2014 = 2 \times 19 \times 53 \)인 순환군(cyclic group) \( G \)에 대하여 \( G \)의 부분군의 개수를 \( m \), \( G \)에서 위수가 \( 38 \)인 원소의 개수를 \( n \)이라 하자. \( m + n \)의 값을 구하시오.",26,"



"
"집합 \( G = \{ i, a, b, c \} \)가 곱셈에 관하여 군(group)을 이룰 때, 다음 설명 중 옳지 않은 것은?

1. \( a^2 + b^2 + c^2 = 1 \)  
2. \( G \)는 곱셈에 관하여 아벨군을 이룬다.  
3. \( G \)의 적당한 부분집합 \( H \)에 대하여 \( H \)가 덧셈군을 이룬다.  
4. \( G \)의 적당한 진부분집합 \( H \)에 대하여 \( H \)가 곱셈군을 이룬다.  ",\( G \)의 적당한 부분집합 \( H \)에 대하여 \( H \)가 덧셈군을 이룬다.,"


antwort:
4"
"덧셈군 \( G = \mathbb{Z}_{12} \times \mathbb{Z}_6 \)에서 \( (5, 5) \in G \)로 생성된 부분군을 \( H \)라 하자. 잉여군(quotient group, factor group) \( G/H \)에서 원소 \( (3, 3) + H \)의 위수(order)를 구하시오.",1,"




"
"체 \( Z_3 \)위의 행렬에 대하여 연산이 행렬의 곱셈인 군
\[
G=\left\{ \begin{pmatrix} a & b \\ 0 & c \end{pmatrix} | a, b, c \in Z_3, ac \neq 0 \right\}
\]
이 있다. 군 \( G \)에서 곱셈군 \( Z_3^* = Z_3 - \{0\} \)으로의 군준동형사상(group homomorphism)

\[
\phi : G \rightarrow Z_3^*, \phi \left( \begin{pmatrix} a & b \\ 0 & c \end{pmatrix} \right) = ac
\]

의 핵(kernel) \( \ker(\phi) \)와 동형인 군을 구하시오.",Z_6,"



"
"군 준동형사상(group homomorphism) \(f: \mathbb{Z}_{12} \times \mathbb{Z}_6 \rightarrow \mathbb{Z}_{12}\) 를 \(f(x, y) = 9x\) 로 정의하자. \(f\)의 핵(kernel)을 \(K\)라 할 때, 잉여군(상군, factor group, quotient group) \((\mathbb{Z}_{12} \times \mathbb{Z}_6)/K\)의 위수(order)를 구하시오. (단, 양의 정수 \(n\)에 대하여 \(\mathbb{Z}_n\)은 위수가 \(n\)인 덧셈 순환군(additive cyclic group)이다.)",4,"



"
치환 \(\begin{pmatrix} 1 & 2 & 3 & 4 & 5 & 6 & 7 & 8 \\ 4 & 2 & 5 & 1 & 7 & 6 & 8 & 3 \end{pmatrix}\)의 위수를 구하시오.,4,"



"
"위수(order)가 각각 10과 \( n \)인 두 순환군(cyclic group) \( \mathbb{Z}_{10} \)과 \( \mathbb{Z}_n \)의 직접곱(직적, direct product) \( \mathbb{Z}_{10} \times \mathbb{Z}_n \)이 순환군이 되도록 하는 10 이상이고 100 이하인 자연수 \( n \)의 개수를 구하시오.",36,"




"
"정수 \( b \)를 자연수 \( m \)으로 나눈 나머지를 \( b_m \)이라고 할 때, 자연수 \( n \)에 대하여 환 준동형사상(ring homomorphism) \(\psi : \mathbb{Z} \times \mathbb{Z} \rightarrow \mathbb{Z} \times \mathbb{Z} \times \mathbb{Z}_{2^n} \times \mathbb{Z}_5\)를 \(\psi(a, b) = (a, a, b_{2^n}, b_5)\)로 정의하자. \(\psi\)의 상(치역, image) \(\mathrm{Im}(\psi)\)의 단원(unit, unit element)의 개수가 \( 2^7\)인 자연수 \( n \)을 구하시오. (단, \(\mathbb{Z}\)는 정수환이고 \(\mathbb{Z} \times \mathbb{Z}\)와 \(\mathbb{Z} \times \mathbb{Z} \times \mathbb{Z}_{2^n} \times \mathbb{Z}_5\)는 환의 직접곱(직적, 직합, direct product, external direct sum)이다.)",5,"



"
"체 \( Z_2 = \{0, 1\} \) 위에서의 다항식환 \( Z_2[x] \)에서 기약인 이차 다항식의 개수를 구하시오.",1,"



"
"다음 두 조건을 만족시키는 유한체(finite field) \( \mathbb{Z}_5 \) 위의 다항식환(polynomial ring) \( \mathbb{Z}_5[x] \)의 아이디얼(ideal) \( I \)의 개수를 풀이 과정과 함께 쓰시오.

(가) 잉여환(factor ring, quotient ring) \( \mathbb{Z}_5[x]/I \)의 위수(order)는 25이다.

(나) \( \mathbb{Z}_5[x]/I \)의 극대 아이디얼(maximal ideal)의 개수는 2이다.",10,"


answer:
To solve the problem, we need to analyze the given conditions and understand the properties of the polynomial ring \(\mathbb{Z}_5[x]\) and its ideals.

### Part (a): Order of the Quotient Ring \(\mathbb{Z}_5[x]/I\)

The order of a quotient ring \(\mathbb{Z}_5[x]/I\) is the number of elements in the quotient ring. According to the problem, the order of \(\mathbb{Z}_5[x]/I\) is 25. This means that there are 25 elements in the quotient ring \(\mathbb{Z}_5[x]/I\).

### Part (b): Maximum Ideal of the Quotient Ring \(\mathbb{Z}_5[x]/I\)

The maximum ideal of a quotient ring \(\mathbb{Z}_5[x]/I\) is the same as the maximum ideal of \(\mathbb{Z}_5[x]\) because the quotient ring is a quotient of a free module. The maximum ideal of a free module over a field \(F\) is the entire module itself if the module is torsion-free. Since \(\mathbb{Z}_5[x]\) is a free module over \(\mathbb{Z}_5\) (it is generated by polynomials of degree at most 4 over \(\mathbb{Z}_5\)), the maximum ideal of \(\mathbb{Z}_5[x]\) is \(\mathbb{Z}_5[x]\).

### Final Answer

Combining the results from parts (a) and (b), we find that the number of elements in the quotient ring \(\mathbb{Z}_5[x]/I\) is 25. Therefore, the number of elements in the maximal ideal of \(\mathbb{Z}_5[x]/I\) is 2.

\[
\boxed{2}
\]"
"\( \mathbb{Z}_7[x] \)는 유한체(finite field) \( \mathbb{Z}_7 \) 위의 다항식환(polynomial ring)이다. \( \mathbb{Z}_7[x] \)의 주 아이디얼(단항이데알, principal ideal) \( I = \langle x^2 - x \rangle \)에 대하여 잉여환(상환, factor ring, quotient ring) \( \mathbb{Z}_7[x]/I \)의 단원(unit, unit element)의 개수를 구하시오.",36,"



"
"체 \( F \) 위의 다항식환 \( F[x] \)에서 \( I \)를 영이 아닌 진이데알 (nontrivial proper ideal)이라고 하자. 다음 명제 중 나머지 네 개의 명제와 동치가 아닌 것은?

1. \( I \)의 영이 아닌 모든 원소는 기약다항식의 곱으로 표현할 수 있다.

2. \( I = \langle p(x) \rangle \)인 기약다항식 \( p(x) \in F[x] \)가 존재한다.

3. \( F[x]/I \)의 영이 아닌 모든 원소는 곱셈에 대한 역원을 갖는다.

4. \( I \)를 포함하는 \( F[x] \)의 진이데알은 \( I \)뿐이다.

5. \( g(x), h(x) \in F[x] \)에 대하여 \( g(x)h(x) \in I \)이면 \( g(x) \in I \)이거나 \( h(x) \in I \)이다.",\( I \)의 영이 아닌 모든 원소는 기약다항식의 곱으로 표현할 수 있다.,"



"
"유리수체 \(\mathbb{Q}\) 위의 기약다항식 (irreducible polynomial) \(f(x) = x^3 - 2x + 2\)에 대하여 \(f(x)\)의 한 근 (root) \(\theta\)를 포함하는 \(\mathbb{Q}\)의 확대체 (extension field)를 \(\mathbb{Q}(\theta)\)라 하자. 이 때, \(\mathbb{Q}(\theta)\)에서 \(3 + \theta\)의 곱셈에 대한 역원의 \(\theta\) 항의 계수를 구하시오.",-\frac{3}{19},"



"
"환 \( \mathbb{Z}_{60} \) 의 잉여환(factor ring, quotient ring)으로 나타내어지는 모든 체(field)의 직접곱(직적, direct product)을 \( R \) 라 하자. 환 \( R \) 의 표수(characteristic)를 구하시오.",30,"




"
"체 \( K \)는 유리수 체 \( \mathbb{Q} \) 위에서 차수(degree)가 \([K : \mathbb{Q}] = 270\)인 갈루아 확대체(정규확대체, Galois extension field, normal extension field)이고, 갈루아 군(Galois group) \( G(K/\mathbb{Q}) \)는 순환군(cyclic group)이다. \(\sqrt{2}\)가 \( K \)의 원소일 때, \(\sqrt{2}\)를 포함하는 \( K \)의 부분체의 개수를 구하시오.",8,"



"
"유리수 체 \(\mathbb{Q}\) 위에서 대수적인 원소 \(\alpha\)에 대하여 단순 확대체 (simple extension field) \(K = \mathbb{Q}(\alpha)\)는 \(\mathbb{Q}\) 위의 갈루아 확대체 (정규 확대체, Galois extension field, normal extension field)이고 차수(degree)는 \([K : \mathbb{Q}] = 100\) 이다. 갈루아 군 (Galois group) \(G(K/\mathbb{Q})\)가 \(\sigma(\alpha) = \alpha^{-1}\)을 만족시키는 자기 동형사상(automorphism) \(\sigma\)를 가질 때, \(K\)의 부분체 \(F = \mathbb{Q}(\alpha + \alpha^{-1})\)의 \(\mathbb{Q}\) 위의 차수 \([F : \mathbb{Q}]\)를 구하시오.",50,"



"
"\( K \)는 유리수체 \( \mathbb{Q} \) 위에서 다항식 \( x^{13}-1 \)의 분해체(splitting field)이다. 갈루아군(Galois group) \( G(K/\mathbb{Q}) \)에 대하여 집합 \( X \)를
\[ X = \{ \sigma \in G(K/\mathbb{Q}) \mid K_{\langle \sigma \rangle} = \mathbb{Q} \} \]
라 하자. \( X \)의 원소 개수를 구하고 \( X \)의 원소 각각에 대하여 \( \zeta = e^{\frac{2\pi i}{13}} \)의 상(image)을 \( \zeta \)의 거듭제곱으로 나타내시오. 또한 \( K \)의 원소
\[ \beta = \zeta + \zeta^3 + \zeta^4 + \zeta^9 + \zeta^{10} + \zeta^{12} \]
의 \( \mathbb{Q} \) 위에서의 기약다항식(최소다항식, irreducible polynomial) \( \text{irr}(\beta, \mathbb{Q}) \)를 풀이 과정과 함께 쓰시오.
(단, \( K_{\langle \sigma \rangle} \)는 \( \sigma \)로 생성되는 순환군(cyclic group) \( \langle \sigma \rangle \)의 고정체(fixed field)이고, \( i = \sqrt{-1} \)이다.)",4,"


造纸厂每天生产5000支水笔，如果每天生产水笔的数量是前一天生产水笔数量的1.5倍，那么造纸厂在第几天开始生产水笔？"
"자연수 \( n \)에 대하여 집합 \( A_n = \left( -\infty, -\frac{1}{n} \right] \cup \left[ \frac{1}{n}, \infty \right) \)일 때, 집합 \( \bigcup_{n=1}^{\infty} A_n \)의 여집합 \( \left( \bigcup_{n=1}^{\infty} A_n \right)^c \)을 구하시오.",{0},"




"
"두 집합 \(X = \{1, 2, 3, 4, 5, 6, 7, 8\}\)와 \(A = \{2, 4, 6\}\)에 대하여 
\[ R = \{(a, b) | a, b \in A\} \cup \{(x, x) | x \in X\} \]
라 하자. 임의의 \(x \in X\)에 대하여 
\[[x] = \{y \in X | (x, y) \in R\}\]
라 할 때, 집합 \(X/R = \{[x] | x \in X\}\)의 원소의 개수를 구하시오.",6,"



"
